0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,22,36,0,6,0,0,2,10,14,0,0,0,2,0,4,6,2,4,4,10,6,0,0,6,0,24,4,12,10,6,6,18,4,2,8,8,20,12,2,0,0,0,2,6,10,0,0,12,18,8,44,10,8,4,8,4,0,0,0,4,0,4,0,12,8,6,8,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,12,0,6,8,2,2,2,2,0,0,0,0,2,6,0,6,6,6,0,4,0,4,0,0,20,10,4,12,0,12,10,4,4,2,10,0,6,8,0,0,4,2,10,26,0,0,4,2,10,12,6,14,6,4,4,2,0,0,4,10,4,2,10,6,4,12,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,14,6,0,0,0,10,4,10,12,14,0,2,4,14,0,0,0,0,4,2,0,4,2,6,0,2,0,4,0,0,2,20,8,10,6,12,22,14,2,8,8,8,14,2,0,0,2,6,8,4,0,0,14,14,18,42,10,12,4,0,6,16,0,0,4,6,0,0,6,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,2,6,16,4,0,2,2,6,10,0,0,0,0,4,8,0,2,2,6,0,20,0,2,0,0,14,18,8,30,10,20,28,6,0,0,12,8,10,2,0,0,2,4,2,14,0,0,0,10,2,20,8,12,8,8,6,0,4,0,6,0,2,0,4,4,6,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,6,0,2,20,0,14,10,2,0,0,12,48,4,2,8,4,12,0,0,18,14,16,2,30,2,4,0,4,14,0,30,2,0,12,2,4,28,0,0,0,0,6,0,4,18,0,0,0,0,0,0,18,0,0,4,6,10,2,2,8,4,16,0,0,6,4,8,2,44,0,0,0,2,0,0,6,0,0,8,4,10,6,4,10,0,14,0,0,26,0,0,18,0,0,18,24,16,10,0,0,20,2,2,18,8,4,4,2,8,0,6,0,4,2,12,2,8,6,4,0,0,0,4,2,2,0,76,0,8
0,0,0,0,0,4,6,4,8,0,20,10,10,10,0,10,42,0,8,0,4,12,6,2,18,20,4,2,32,0,0,4,0,2,0,16,0,0,12,0,4,6,0,2,0,2,2,0,4,18,0,0,0,2,0,0,30,0,0,4,8,8,2,0,18,12,6,6,4,14,0,4,2,12,0,0,0,4,2,2,4,2,2,0,4,16,6,8,8,2,8,4,0,30,2,2,2,4,4,16,30,10,2,0,2,0,0,0,16,10,0,16,6,4,0,2,2,14,12,14,0,2,4,0,2,2,4,6,10,4,0,70,4,4
0,0,0,0,0,4,34,0,8,0,18,0,4,0,0,18,82,12,0,12,8,8,0,2,22,16,6,2,46,4,6,14,0,2,12,8,2,0,2,0,8,2,0,0,0,0,2,6,2,18,0,2,0,2,0,0,4,0,0,10,16,20,0,6,12,12,6,16,6,6,4,4,2,2,0,0,0,4,2,2,8,0,4,2,8,4,8,2,4,0,8,0,2,24,0,0,16,0,0,4,10,12,14,4,2,36,6,10,14,16,2,0,0,12,0,4,2,12,8,6,6,12,16,6,2,0,0,2,4,0,2,70,2,10
0,0,0,0,0,4,4,2,6,2,10,6,2,0,0,20,78,6,2,2,8,12,2,0,18,18,6,2,42,2,10,2,0,8,18,0,2,0,14,0,0,24,0,0,0,0,2,2,2,0,2,0,4,0,0,0,12,0,0,0,4,18,6,0,14,6,4,0,6,8,8,6,0,26,0,0,4,2,4,0,14,0,0,0,8,2,2,4,4,0,2,0,0,34,0,0,18,0,0,38,42,4,2,0,0,2,0,6,6,4,6,0,0,4,0,0,2,12,14,8,8,4,28,8,8,0,0,4,4,4,8,74,2,18
0,4,0,2,0,2,12,0,16,0,24,12,4,0,0,6,56,10,4,2,4,4,0,0,24,12,4,6,26,6,8,0,0,4,12,2,10,2,12,0,0,6,0,0,2,2,6,12,6,30,6,0,0,0,0,0,8,0,2,2,2,12,0,0,12,12,8,12,4,6,12,8,4,20,0,0,2,0,2,0,10,2,0,2,6,8,8,2,6,4,12,0,2,16,0,0,30,0,0,10,14,26,4,0,0,0,0,2,8,4,0,2,0,6,22,2,4,16,24,4,0,14,28,4,2,4,0,2,6,14,16,90,6,2
0,2,0,0,0,2,18,0,14,0,18,0,4,0,0,6,70,0,12,0,18,8,4,4,28,24,4,2,24,4,6,6,0,4,14,2,2,2,32,4,0,6,4,6,0,0,16,30,42,12,4,0,0,0,0,0,14,0,0,4,18,18,6,8,14,14,10,22,0,6,6,0,2,32,0,0,8,0,2,0,14,0,0,2,8,8,6,2,18,0,10,4,2,22,0,6,24,0,0,54,22,22,8,2,4,4,0,10,8,6,6,8,4,22,0,0,0,14,16,4,6,12,12,4,6,10,0,2,4,0,10,54,2,4
0,2,0,0,0,4,4,0,30,2,28,12,2,0,0,32,74,0,0,0,18,18,2,0,22,18,4,4,28,4,4,0,4,4,12,12,6,6,14,0,0,0,0,0,0,2,0,8,4,50,6,0,2,2,4,4,8,0,0,6,16,12,2,6,6,8,8,0,6,12,2,4,0,0,2,4,6,4,0,2,10,2,4,4,20,6,2,2,4,2,4,2,0,30,2,4,26,0,4,30,14,14,2,0,4,2,0,10,10,2,0,8,4,8,4,4,0,4,6,6,0,10,14,10,4,4,8,2,2,4,4,94,8,8
0,0,0,0,0,0,16,8,10,0,10,6,4,0,0,10,56,2,4,20,18,2,0,2,16,30,12,2,48,0,0,10,0,0,8,0,2,4,26,6,6,30,0,0,0,0,0,8,0,10,0,4,2,4,0,0,6,0,0,4,12,6,2,6,12,12,4,8,4,8,8,0,0,32,0,0,4,10,0,0,12,0,0,2,8,2,2,2,4,2,10,0,2,26,0,0,4,8,0,18,8,8,4,18,0,10,0,10,8,10,6,0,0,0,0,0,0,6,16,6,0,14,32,4,2,12,6,2,2,8,4,104,4,12
0,4,0,0,0,4,22,2,8,0,20,22,6,0,0,2,72,4,10,4,2,14,0,6,16,22,6,0,42,4,12,6,0,6,6,0,6,2,14,0,0,20,0,0,0,0,0,0,2,6,0,0,2,8,0,2,2,0,0,8,2,14,2,2,18,2,8,24,8,8,10,4,6,18,0,0,4,8,2,4,8,0,0,4,6,6,2,8,6,4,0,0,0,16,0,2,4,0,0,30,8,12,14,4,2,10,0,10,24,14,2,12,6,6,8,2,0,2,22,4,0,16,14,16,0,10,0,2,2,2,0,88,6,0
0,0,0,0,0,14,32,0,20,0,22,2,8,2,0,38,70,12,4,0,6,8,0,0,24,16,12,6,34,4,6,8,4,0,8,0,2,0,12,0,6,10,0,2,0,0,0,10,10,6,2,2,4,0,0,2,6,6,6,12,6,16,4,0,6,2,12,18,6,8,10,6,6,0,0,0,8,0,2,2,6,4,2,2,8,4,2,6,4,0,6,0,2,16,0,2,20,0,2,20,12,16,6,6,2,2,2,4,4,0,8,14,12,8,12,0,0,10,12,10,4,22,20,4,2,2,2,4,8,18,12,66,10,0
0,0,0,2,0,4,34,4,10,0,12,2,10,4,0,8,62,6,6,0,4,2,0,0,12,28,2,2,24,2,4,12,2,0,14,8,0,2,12,10,4,10,4,2,2,2,6,14,12,8,0,0,0,4,0,4,6,4,6,6,8,36,6,4,10,6,4,24,8,8,2,0,2,8,0,6,4,4,0,0,6,4,16,2,6,2,4,2,8,2,2,0,2,8,4,0,34,2,0,24,14,28,0,2,4,4,0,6,12,8,8,12,2,4,0,10,0,16,8,16,0,14,10,6,0,6,2,4,4,2,0,72,12,0
0,0,0,4,0,6,18,0,10,14,34,4,0,0,0,6,68,10,8,2,12,12,0,2,18,18,2,4,28,4,12,8,4,2,8,4,2,0,20,0,0,4,2,8,2,4,4,6,6,28,4,0,4,14,0,2,10,0,0,10,14,26,0,4,2,2,2,14,8,4,0,2,2,28,0,2,0,0,0,0,8,2,8,0,2,2,0,2,2,0,6,0,0,24,2,0,14,10,0,34,6,42,6,0,0,0,0,12,22,6,2,8,8,4,0,4,0,0,24,4,6,4,14,24,8,8,2,4,12,0,2,76,8,0
0,0,0,0,0,4,8,0,14,0,0,0,10,0,0,0,0,12,4,2,8,4,0,2,14,26,0,0,0,0,0,12,0,2,6,0,6,2,0,2,0,0,0,0,0,0,2,2,4,18,2,2,2,2,2,2,8,0,2,8,8,14,0,8,0,4,14,0,16,8,8,2,4,0,0,0,8,2,4,4,6,0,2,4,4,0,6,0,0,0,0,0,0,26,0,0,0,6,0,0,0,10,4,2,2,0,0,16,0,0,0,2,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,0,0,2,10,0,0,0,0,2,18,4,6,6,0,0,20,20,0,0,0,6,16,6,2,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,12,64,2,4,0,6,2,0,10,0,0,2,8,14,0,8,0,18,8,18,16,6,4,12,2,8,0,24,14,2,2,2,10,10,2,6,0,0,2,0,0,0,0,0,2,8,0,0,0,0,0,0,0,44,0,2,2,0,0,4,0,0,0,8,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,4,0,0,0,6,4,0,0,0,10,14,2,6,4,0,2,14,24,0,0,0,4,0,6,0,2,10,2,4,0,0,2,0,0,0,0,0,2,12,10,16,30,0,0,6,4,0,2,4,2,0,4,2,12,0,6,12,8,2,16,6,10,12,2,4,26,0,2,4,2,4,0,14,0,8,0,4,0,6,0,0,0,0,0,4,4,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,26,0,0,0,8,0,0,0,0,22,22,4,0,22,2,0,34,22,0,0,0,8,4,12,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,8,8,18,0,0,0,0,2,0,8,0,0,6,6,22,0,12,8,2,6,30,10,14,6,6,6,36,0,0,0,0,2,0,6,0,2,0,6,4,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,36,4,4,2,4,2,4,0,0,0,12,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,8,12,6,6,0,30,14,0,0,0,8,12,6,8,2,8,8,6,2,0,0,2,0,0,0,0,0,4,6,4,24,0,0,0,0,4,0,0,4,2,4,6,16,0,0,2,6,6,10,4,12,8,8,4,2,0,0,2,0,2,0,10,0,12,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,10,2,4,18,2,0,14,22,0,0,0,2,0,18,0,10,12,8,2,2,0,0,4,0,0,0,0,0,0,2,0,14,2,2,2,8,4,4,0,0,2,6,12,20,0,0,14,2,6,24,10,12,8,16,2,2,4,4,4,2,0,0,12,4,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,0,10,8,4,10,16,38,0,0,0,2,18,8,6,8,8,0,0,6,0,0,2,0,4,0,6,4,6,2,14,28,2,2,10,6,0,0,0,0,0,4,4,16,0,0,6,12,8,12,10,20,2,6,4,2,2,0,0,0,0,0,10,4,2,2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,6,0,2,0,22,18,0,0,0,2,10,0,0,12,4,8,0,4,0,0,0,0,0,0,4,0,8,8,8,14,0,4,0,0,0,0,0,0,0,2,16,18,0,0,0,14,12,26,18,14,0,8,8,30,0,0,0,0,0,0,12,2,18,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
